time,queen,threads,solutions,seconds,microseconds,cpu_temp,gpu_temp
1522462512, 12, 4, 14200, 71, 451980, 76.83, 77.40
1522462582, 12, 4, 14200, 70, 413217, 77.36, 76.80
1522462654, 12, 4, 14200, 71, 574260, 76.83, 76.30
1522462724, 12, 4, 14200, 70, 269897, 77.36, 77.40
1522462795, 12, 4, 14200, 70, 301359, 77.90, 77.40
1522462866, 12, 4, 14200, 71, 96186, 77.36, 76.80
1522462938, 12, 4, 14200, 71, 596480, 77.36, 77.40
1522463009, 12, 4, 14200, 70, 862961, 77.90, 77.40
1522463080, 12, 4, 14200, 71, 233416, 77.36, 76.30
1522463150, 12, 4, 14200, 70, 383961, 77.36, 77.40
1522463221, 12, 4, 14200, 70, 975380, 77.36, 77.40
1522463292, 12, 4, 14200, 70, 557663, 76.83, 77.40
1522463363, 12, 4, 14200, 71, 165505, 77.36, 77.90
1522463435, 12, 4, 14200, 71, 100412, 77.36, 76.80
1522463506, 12, 4, 14200, 70, 830464, 77.36, 77.90
1522463577, 12, 4, 14200, 71, 520531, 76.83, 76.80
1522463647, 12, 4, 14200, 70, 259715, 77.36, 77.40
1522463719, 12, 4, 14200, 71, 456297, 77.36, 76.30
1522463790, 12, 4, 14200, 71, 205218, 77.36, 77.40
1522463862, 12, 4, 14200, 71, 556710, 77.36, 77.40
1522463934, 12, 4, 14200, 71, 546465, 76.83, 76.30
1522464005, 12, 4, 14200, 70, 889574, 77.36, 77.40
1522464076, 12, 4, 14200, 71, 260159, 77.36, 76.30
1522464146, 12, 4, 14200, 70, 239419, 77.36, 77.40
1522464217, 12, 4, 14200, 70, 945959, 77.36, 77.40
1522464289, 12, 4, 14200, 71, 579080, 77.36, 77.40
1522464360, 12, 4, 14200, 71, 138436, 77.36, 77.40
1522464432, 12, 4, 14200, 71, 369501, 77.36, 77.40
1522464503, 12, 4, 14200, 70, 833947, 77.36, 76.30
1522464574, 12, 4, 14200, 71, 8596, 77.36, 77.40
1522464645, 12, 4, 14200, 71, 42892, 76.83, 77.40
1522464716, 12, 4, 14200, 71, 3753, 77.36, 78.40
1522464787, 12, 4, 14200, 70, 403849, 77.90, 77.40
1522464858, 12, 4, 14200, 70, 972594, 77.36, 77.40
1522464928, 12, 4, 14200, 70, 793306, 77.36, 77.40
1522465000, 12, 4, 14200, 71, 252340, 78.44, 77.40
1522465071, 12, 4, 14200, 71, 15557, 77.36, 77.40
1522465142, 12, 4, 14200, 71, 332417, 77.36, 77.40
1522465213, 12, 4, 14200, 70, 768964, 77.36, 77.40
1522465286, 12, 4, 14200, 72, 362527, 76.29, 76.30
1522465356, 12, 4, 14200, 70, 356542, 77.36, 77.90
1522465427, 12, 4, 14200, 71, 113323, 77.90, 77.40
1522465499, 12, 4, 14200, 71, 581278, 77.36, 76.80
1522465570, 12, 4, 14200, 70, 723255, 77.36, 77.40
1522465641, 12, 4, 14200, 71, 203870, 77.36, 76.80
1522465712, 12, 4, 14200, 71, 66232, 76.29, 76.30
1522465783, 12, 4, 14200, 71, 63016, 77.36, 77.90
1522465854, 12, 4, 14200, 70, 774813, 77.90, 77.90
1522465926, 12, 4, 14200, 71, 478069, 77.36, 77.40
1522465997, 12, 4, 14200, 71, 341641, 76.83, 76.80
1522466068, 12, 4, 14200, 71, 33409, 76.29, 77.40
1522466139, 12, 4, 14200, 70, 773110, 76.83, 77.40
