time,queen,threads,solutions,seconds,microseconds,cpu_temp,gpu_temp
1522513513, 12, 4, 14200, 69, 998190, 67.68, 67.70
1522513581, 12, 4, 14200, 68, 346485, 69.29, 69.30
1522513654, 12, 4, 14200, 72, 996906, 66.60, 66.60
1522513724, 12, 4, 14200, 68, 978511, 67.68, 68.20
1522513796, 12, 4, 14200, 72, 489089, 67.68, 67.10
1522513867, 12, 4, 14200, 70, 581640, 67.14, 67.10
1522513939, 12, 4, 14200, 71, 488321, 67.14, 68.20
1522514011, 12, 4, 14200, 71, 761120, 66.60, 66.60
1522514081, 12, 4, 14200, 70, 697222, 67.68, 67.10
1522514151, 12, 4, 14200, 69, 940024, 67.68, 67.70
1522514224, 12, 4, 14200, 72, 470939, 67.14, 66.60
1522514295, 12, 4, 14200, 71, 71579, 67.68, 68.20
1522514365, 12, 4, 14200, 69, 829777, 68.76, 67.70
1522514436, 12, 4, 14200, 70, 184994, 67.68, 67.10
1522514506, 12, 4, 14200, 69, 851225, 67.68, 67.70
1522514579, 12, 4, 14200, 72, 929890, 66.60, 67.10
1522514650, 12, 4, 14200, 71, 388302, 67.68, 67.70
1522514720, 12, 4, 14200, 69, 525139, 68.76, 68.80
1522514790, 12, 4, 14200, 69, 762839, 68.22, 68.80
1522514860, 12, 4, 14200, 70, 538247, 67.68, 67.10
1522514930, 12, 4, 14200, 69, 132879, 67.68, 68.80
1522514999, 12, 4, 14200, 69, 394640, 67.68, 68.20
1522515070, 12, 4, 14200, 70, 588805, 67.68, 67.70
1522515140, 12, 4, 14200, 69, 626340, 67.68, 68.20
1522515211, 12, 4, 14200, 71, 19225, 67.14, 67.70
1522515284, 12, 4, 14200, 72, 637884, 67.14, 67.10
1522515355, 12, 4, 14200, 71, 339533, 67.14, 67.70
1522515428, 12, 4, 14200, 73, 315954, 66.60, 67.10
1522515498, 12, 4, 14200, 69, 804923, 68.76, 68.20
1522515570, 12, 4, 14200, 71, 842702, 67.68, 67.70
1522515642, 12, 4, 14200, 71, 131925, 68.76, 68.80
1522515712, 12, 4, 14200, 70, 467909, 68.22, 68.80
1522515782, 12, 4, 14200, 69, 569569, 68.22, 68.80
1522515855, 12, 4, 14200, 72, 866860, 67.68, 67.70
1522515926, 12, 4, 14200, 70, 974297, 67.68, 67.10
1522515997, 12, 4, 14200, 70, 576310, 68.76, 68.20
1522516068, 12, 4, 14200, 71, 326848, 68.76, 68.80
1522516139, 12, 4, 14200, 70, 831302, 68.76, 68.80
1522516209, 12, 4, 14200, 69, 513988, 67.68, 67.70
1522516281, 12, 4, 14200, 71, 530458, 67.68, 67.70
1522516352, 12, 4, 14200, 71, 52789, 68.22, 69.30
1522516423, 12, 4, 14200, 70, 613299, 67.68, 67.70
1522516494, 12, 4, 14200, 71, 328502, 68.22, 68.20
1522516565, 12, 4, 14200, 71, 321023, 67.14, 67.70
1522516636, 12, 4, 14200, 70, 468729, 68.76, 68.80
1522516707, 12, 4, 14200, 70, 969826, 68.22, 67.70
1522516779, 12, 4, 14200, 71, 479282, 66.60, 66.60
1522516848, 12, 4, 14200, 68, 708280, 68.76, 68.80
1522516918, 12, 4, 14200, 70, 622605, 67.68, 67.70
1522516988, 12, 4, 14200, 69, 439027, 67.68, 67.10
1522517059, 12, 4, 14200, 70, 616472, 67.68, 67.70
1522517129, 12, 4, 14200, 69, 841116, 68.22, 67.70
