time,queen,threads,solutions,seconds,microseconds,cpu_temp,gpu_temp
1522462365, 12, 4, 14200, 63, 628040, 67.14, 67.10
1522462428, 12, 4, 14200, 63, 254380, 67.14, 67.10
1522462491, 12, 4, 14200, 63, 199543, 67.68, 66.60
1522462554, 12, 4, 14200, 62, 969187, 67.68, 67.10
1522462617, 12, 4, 14200, 62, 890762, 66.60, 67.70
1522462680, 12, 4, 14200, 62, 21007, 67.68, 67.70
1522462743, 12, 4, 14200, 63, 226203, 67.14, 67.70
1522462806, 12, 4, 14200, 62, 798054, 67.68, 67.70
1522462869, 12, 4, 14200, 62, 833562, 67.68, 67.10
1522462932, 12, 4, 14200, 62, 839496, 67.14, 67.70
1522462995, 12, 4, 14200, 63, 718258, 66.60, 66.60
1522463058, 12, 4, 14200, 62, 253678, 67.68, 67.70
1522463121, 12, 4, 14200, 63, 214629, 67.14, 66.60
1522463184, 12, 4, 14200, 62, 706950, 67.68, 67.10
1522463247, 12, 4, 14200, 62, 645476, 66.60, 66.60
1522463310, 12, 4, 14200, 62, 947327, 67.68, 67.10
1522463372, 12, 4, 14200, 62, 315900, 68.22, 67.70
1522463435, 12, 4, 14200, 63, 63562, 67.14, 67.10
1522463498, 12, 4, 14200, 62, 970275, 66.60, 67.10
1522463560, 12, 4, 14200, 61, 899780, 68.76, 67.70
1522463622, 12, 4, 14200, 62, 154530, 67.68, 68.80
1522463686, 12, 4, 14200, 63, 551416, 66.60, 67.10
1522463749, 12, 4, 14200, 63, 173010, 67.14, 67.10
1522463812, 12, 4, 14200, 62, 618310, 66.60, 67.70
1522463875, 12, 4, 14200, 62, 883806, 67.14, 67.70
1522463937, 12, 4, 14200, 62, 288905, 68.22, 68.20
1522464001, 12, 4, 14200, 63, 448262, 66.60, 67.10
1522464064, 12, 4, 14200, 62, 812218, 67.68, 67.10
1522464127, 12, 4, 14200, 62, 736485, 67.14, 67.10
1522464189, 12, 4, 14200, 62, 486414, 67.68, 67.10
1522464252, 12, 4, 14200, 62, 885981, 67.14, 67.10
1522464314, 12, 4, 14200, 62, 46541, 67.68, 67.70
1522464378, 12, 4, 14200, 63, 281770, 67.14, 67.10
1522464441, 12, 4, 14200, 63, 363685, 66.60, 66.60
1522464504, 12, 4, 14200, 63, 132681, 66.60, 66.60
1522464566, 12, 4, 14200, 61, 717789, 67.68, 68.80
1522464630, 12, 4, 14200, 63, 260836, 66.60, 67.10
1522464691, 12, 4, 14200, 61, 852789, 67.68, 67.70
1522464755, 12, 4, 14200, 62, 977072, 66.60, 67.70
1522464818, 12, 4, 14200, 63, 222628, 67.68, 67.10
1522464881, 12, 4, 14200, 63, 148377, 67.14, 67.70
1522464943, 12, 4, 14200, 61, 616173, 68.76, 67.70
1522465006, 12, 4, 14200, 63, 350274, 67.14, 67.70
1522465069, 12, 4, 14200, 62, 184588, 67.68, 68.20
1522465132, 12, 4, 14200, 63, 477729, 67.68, 67.70
1522465195, 12, 4, 14200, 62, 832892, 66.60, 67.70
1522465257, 12, 4, 14200, 62, 253096, 68.22, 67.70
1522465320, 12, 4, 14200, 62, 853290, 67.68, 67.10
1522465382, 12, 4, 14200, 61, 890966, 67.68, 68.80
1522465446, 12, 4, 14200, 63, 852593, 67.68, 67.10
1522465508, 12, 4, 14200, 62, 140803, 67.68, 68.20
1522465571, 12, 4, 14200, 62, 517721, 67.68, 67.70
